rt,subj_idx,highDimCoh,irrDimCoh,lowDimCoh,errorLev,errorDim,response
0.565296266,31,-1,-1,1,0,0,3
0.898078119,31,1,-1,1,0,0,3
0.914636421,31,1,1,1,1,2,1
1.014354191,31,-1,1,-1,2,1,2
0.681881433,31,-1,1,-1,0,0,3
0.631759184,31,-1,1,1,3,100,0
0.748308733,31,1,-1,-1,0,0,3
0.598652238,31,1,1,-1,0,0,3
0.781631803,31,1,-1,-1,0,0,3
0.615281777,31,1,1,-1,2,3,2
2.261293731,31,-1,-1,1,0,0,3
0.598657672,31,-1,1,1,0,0,3
0.997836337,31,-1,-1,1,0,0,3
0.548659784,31,1,-1,1,0,0,3
0.565370823,31,-1,1,1,0,0,3
0.581925805,31,1,-1,1,0,0,3
0.515385614,31,-1,-1,1,0,0,3
0.631898941,31,-1,-1,1,0,0,3
0.715110326,31,-1,1,-1,3,100,0
1.31375864,31,-1,1,1,3,100,0
0.831396662,31,-1,1,1,0,0,3
0.581921881,31,-1,-1,-1,2,1,2
1.09745842,31,-1,-1,1,0,0,3
1.463044463,31,-1,-1,-1,0,0,3
0.598682121,31,1,-1,1,0,0,3
0.665131758,31,-1,1,-1,0,0,3
0.78154004,31,-1,1,-1,1,2,1
0.997625042,31,1,-1,1,0,0,3
1.097366356,31,-1,-1,1,0,0,3
0.931257207,31,-1,-1,1,0,0,3
1.147167738,31,1,-1,-1,0,0,3
0.980939358,31,1,1,1,0,0,3
1.280246914,31,-1,1,1,2,1,2
0.897954964,31,-1,1,1,0,0,3
0.698338314,31,1,1,-1,0,0,3
0.931259621,31,-1,-1,-1,0,0,3
0.981146428,31,-1,-1,-1,0,0,3
0.864879109,31,-1,1,-1,1,2,1
1.097327719,31,1,1,-1,0,0,3
1.163935223,31,1,1,-1,0,0,3
1.080894684,31,-1,1,-1,0,0,3
0.781597996,31,1,1,1,0,0,3
0.798315977,31,-1,-1,1,0,0,3
1.363378007,31,1,-1,-1,0,0,3
0.648588548,31,-1,-1,1,0,0,3
0.748238703,31,1,1,-1,0,0,3
0.548653144,31,1,1,1,0,0,3
0.665201485,31,1,1,1,0,0,3
4.921319388,32,-1,1,1,3,100,0
2.261188687,32,-1,-1,-1,0,0,3
2.543870325,32,1,1,-1,0,0,3
2.228054273,32,-1,-1,1,0,0,3
2.410782396,32,1,1,-1,0,0,3
2.410902834,32,1,1,1,0,0,3
3.840656223,32,1,1,1,0,0,3
3.50809623,32,-1,1,-1,2,3,2
4.439093242,32,1,-1,1,0,0,3
3.524915935,32,1,1,-1,2,2,2
5.170756437,32,1,-1,1,0,0,3
6.28476833,32,-1,1,1,0,0,3
5.985500619,32,1,-1,-1,0,0,3
4.455987805,32,1,1,1,0,0,3
6.168300583,32,-1,1,-1,0,0,3
4.82146488,32,-1,-1,1,0,0,3
3.973746868,32,-1,1,-1,2,2,2
8.612251804,32,-1,1,1,0,0,3
2.577219053,32,-1,-1,1,3,100,0
1.612806303,32,1,1,1,0,0,3
6.584032721,32,1,1,-1,2,3,2
2.560600682,32,-1,-1,-1,0,0,3
6.384371397,32,-1,-1,-1,1,1,1
8.030314528,32,-1,1,-1,0,0,3
3.757635304,32,-1,-1,1,1,1,1
3.790637206,32,-1,1,-1,0,0,3
1.895602041,32,1,1,-1,0,0,3
1.76262157,32,1,-1,-1,0,0,3
4.289928461,32,-1,-1,1,3,100,0
2.693400344,32,-1,-1,-1,1,1,1
1.928999064,32,-1,1,1,0,0,3
2.128081741,32,1,-1,1,0,0,3
2.793371065,32,1,-1,-1,3,100,0
9.327171059,32,-1,-1,-1,3,100,0
1.346776842,32,1,1,-1,1,1,1
1.629467536,32,1,1,-1,0,0,3
2.36091521,32,1,-1,-1,0,0,3
1.513032389,32,1,-1,-1,1,1,1
2.01164267,32,1,-1,-1,0,0,3
2.111429563,32,1,-1,-1,0,0,3
1.995227746,32,1,-1,1,0,0,3
3.358606961,32,-1,1,1,3,100,0
2.759883486,32,1,-1,-1,0,0,3
1.945450813,32,-1,-1,-1,0,0,3
1.612687072,32,1,1,1,0,0,3
4.505622566,32,-1,1,-1,0,0,3
3.35861662,32,-1,1,1,0,0,3
4.389357662,32,-1,-1,1,2,2,2
2.277851127,32,-1,1,-1,0,0,3
3.125601135,32,-1,1,1,0,0,3
3.990454888,32,-1,1,1,0,0,3
7.315516919,32,-1,-1,-1,0,0,3
3.990218841,32,1,1,1,0,0,3
1.280428627,32,1,-1,-1,0,0,3
1.729275559,32,-1,-1,1,0,0,3
1.479908237,32,1,1,1,0,0,3
1.047386882,32,1,1,-1,0,0,3
1.513223158,32,1,1,1,0,0,3
2.061660781,32,-1,1,-1,0,0,3
1.363412418,32,-1,1,1,0,0,3
2.510494129,32,1,-1,1,0,0,3
1.513067403,32,-1,1,-1,0,0,3
2.028418908,32,-1,-1,-1,0,0,3
2.776608108,32,-1,1,-1,0,0,3
4.888126113,32,-1,-1,1,0,0,3
2.909727731,32,1,1,-1,0,0,3
1.513043255,32,1,1,1,2,2,2
3.225649129,32,1,1,-1,0,0,3
4.322930061,32,-1,-1,1,0,0,3
1.64619246,32,-1,1,1,0,0,3
1.862066769,32,-1,1,-1,3,100,0
4.638688158,32,-1,1,1,1,1,1
1.529799873,32,1,1,1,3,100,0
2.8762806,32,-1,1,-1,0,0,3
2.510558725,32,1,-1,1,0,0,3
1.313482447,32,1,1,1,3,100,0
0.764905672,32,1,1,-1,0,0,3
1.779029551,32,1,1,-1,0,0,3
2.361017538,32,-1,1,-1,0,0,3
2.161280147,32,-1,-1,-1,0,0,3
0.814795496,32,1,-1,1,0,0,3
2.344285973,32,1,1,1,0,0,3
3.757632588,32,1,-1,1,2,3,2
1.479875638,32,-1,-1,-1,0,0,3
1.080903438,32,1,-1,1,0,0,3
1.330342298,32,1,-1,-1,0,0,3
1.562937608,32,1,-1,-1,0,0,3
2.078437019,32,1,-1,-1,0,0,3
6.633870023,32,-1,-1,-1,0,0,3
5.470104742,32,-1,-1,1,0,0,3
1.829014157,32,1,1,1,0,0,3
3.657686015,32,-1,-1,1,0,0,3
0.931134052,32,-1,-1,-1,1,1,1
1.030851218,32,1,-1,1,1,1,1
2.161458843,32,-1,1,1,0,0,3
5.470044976,32,-1,1,-1,1,1,1
1.62951221,32,1,-1,-1,0,0,3
2.360848501,32,1,-1,-1,0,0,3
1.446696852,32,-1,-1,1,0,0,3
1.961927013,32,1,-1,1,0,0,3
3.441681608,32,-1,1,-1,0,0,3
1.38003592,32,1,1,1,0,0,3
0.698298168,32,1,-1,1,0,0,3
1.496728244,32,-1,1,1,0,0,3
1.396652178,32,-1,-1,1,0,0,3
1.097516979,32,1,1,-1,1,1,1
0.847938664,32,1,-1,1,0,0,3
1.92880105,32,-1,-1,-1,0,0,3
1.463212895,32,1,1,-1,2,2,2
2.144984757,32,-1,-1,-1,0,0,3
1.529792025,32,-1,-1,1,0,0,3
1.978772073,32,-1,-1,1,0,0,3
3.358552929,32,-1,-1,-1,0,0,3
3.55807178,32,-1,1,1,3,100,0
2.0451224,32,1,-1,1,0,0,3
2.97636542,32,-1,1,-1,0,0,3
8.063719098,32,-1,-1,-1,3,100,0
1.296942256,32,1,-1,1,2,2,2
2.776583658,32,-1,1,1,0,0,3
1.779194663,32,-1,-1,1,1,1,1
1.679216397,32,1,1,1,2,2,2
1.629397809,32,1,1,1,0,0,3
2.227895198,32,1,-1,1,0,0,3
1.612913158,32,1,-1,-1,0,0,3
2.793377102,32,1,1,-1,0,0,3
1.247036433,32,1,1,-1,0,0,3
1.114274201,32,-1,1,1,0,0,3
1.612969604,32,1,-1,-1,2,3,2
1.346715566,32,1,1,-1,3,100,0
1.612942135,32,-1,1,-1,0,0,3
1.662767968,32,1,1,-1,2,3,2
1.44658245,32,1,-1,1,1,1,1
3.873965408,32,1,1,1,0,0,3
1.629510701,32,1,1,-1,0,0,3
1.812476078,32,-1,1,1,0,0,3
1.695813939,32,1,-1,-1,0,0,3
4.605396179,32,-1,-1,-1,0,0,3
1.645980259,32,-1,1,1,0,0,3
3.990428024,32,-1,-1,1,2,3,2
1.346807329,32,1,1,-1,0,0,3
2.494020043,32,-1,-1,-1,0,0,3
1.363504482,32,-1,-1,1,0,0,3
1.463011561,32,1,1,1,0,0,3
1.396653989,32,1,1,1,2,3,2
3.059014459,32,1,1,-1,0,0,3
3.873881494,32,-1,1,-1,0,0,3
8.163477316,32,-1,1,1,3,100,0
1.64605391,32,1,-1,1,0,0,3
1.862342057,32,-1,1,-1,0,0,3
3.092461891,32,1,-1,-1,2,3,2
2.311041686,32,1,-1,-1,0,0,3
2.194829605,32,-1,1,1,0,0,3
0.997606327,32,1,1,-1,0,0,3
6.949648043,32,-1,-1,-1,1,1,1
2.660380935,32,-1,-1,-1,0,0,3
3.408476561,32,-1,-1,1,0,0,3
3.591352591,32,-1,-1,1,0,0,3
1.729119201,32,-1,-1,1,0,0,3
3.957144496,32,-1,1,-1,3,100,0
1.080666184,32,1,-1,-1,0,0,3
1.695831145,32,-1,-1,1,0,0,3
1.845362371,32,-1,1,1,0,0,3
1.895541972,32,-1,-1,-1,1,1,1
2.56043889,32,-1,1,1,0,0,3
2.610322376,32,1,-1,-1,0,0,3
1.596285128,32,-1,1,-1,0,0,3
3.29216306,32,-1,-1,1,0,0,3
2.211309729,32,1,1,1,0,0,3
4.522312777,32,-1,-1,1,0,0,3
1.54635244,32,1,-1,-1,1,1,1
0.764957288,32,1,-1,1,0,0,3
2.410716291,32,-1,1,-1,3,100,0
1.56307344,32,-1,-1,1,3,100,0
0.980936642,32,-1,1,1,0,0,3
1.114125389,32,-1,1,1,1,1,1
0.731754656,32,-1,-1,1,2,2,2
3.042465514,32,-1,-1,1,0,0,3
4.721851852,32,-1,1,-1,1,1,1
0.997784117,32,1,-1,1,0,0,3
1.912040508,32,1,1,-1,1,1,1
0.91443388,32,1,-1,1,2,3,2
1.113907453,32,1,1,1,0,0,3
0.665231368,32,-1,1,-1,3,100,0
2.111700323,32,1,-1,-1,0,0,3
2.527350358,32,-1,1,1,0,0,3
1.263703704,32,1,1,1,0,0,3
0.964236168,32,-1,1,-1,2,3,2
2.54401793,32,1,-1,-1,0,0,3
1.563072836,32,1,-1,1,0,0,3
1.430051918,32,1,1,1,0,0,3
4.405945848,32,-1,-1,-1,3,100,0
1.496367835,32,1,1,1,0,0,3
1.430203447,32,-1,-1,1,1,1,1
3.075832654,32,-1,-1,1,1,1,1
2.676788312,32,-1,-1,-1,2,3,2
2.94282713,32,1,-1,1,0,0,3
2.128148148,32,1,1,-1,2,2,2
4.472550635,32,1,-1,-1,2,3,2
3.208946542,32,-1,1,-1,0,0,3
2.011725075,32,1,1,-1,0,0,3
6.384427843,32,-1,1,1,1,1,1
2.094899031,32,-1,-1,1,0,0,3
0.84791844,32,1,-1,1,0,0,3
0.88118114,32,1,1,-1,2,3,2
1.64585318,32,1,1,-1,0,0,3
0.848028012,32,1,1,-1,0,0,3
2.261281053,32,-1,-1,-1,0,0,3
1.579580428,32,-1,-1,-1,0,0,3
0.615134776,32,1,1,-1,0,0,3
1.280160584,32,1,-1,-1,0,0,3
0.997767213,32,1,1,-1,2,3,2
1.064182438,32,-1,1,-1,0,0,3
1.862082466,32,-1,1,1,0,0,3
1.246984213,32,-1,1,1,2,2,2
1.330146096,32,1,-1,1,0,0,3
2.859750672,32,-1,1,1,0,0,3
0.981038969,32,1,-1,1,0,0,3
1.679290652,32,-1,1,-1,2,2,2
3.724257901,32,1,1,-1,3,100,0
2.660356485,32,1,-1,-1,0,0,3
2.161490235,32,-1,1,-1,0,0,3
1.563140149,32,1,1,1,3,100,0
1.679268315,32,1,1,1,0,0,3
2.31116484,32,1,-1,1,0,0,3
3.025875517,32,1,-1,-1,1,1,1
2.577025567,32,1,-1,-1,2,3,2
1.878843611,32,1,-1,-1,0,0,3
2.244697999,32,-1,1,1,0,0,3
2.327849618,32,1,-1,1,0,0,3
2.161551209,32,1,-1,1,0,0,3
5.287062091,32,-1,1,-1,0,0,3
4.472444384,32,-1,-1,-1,2,2,2
1.097283045,32,-1,-1,1,0,0,3
1.779089619,32,1,-1,1,0,0,3
3.674416071,32,-1,-1,-1,0,0,3
1.978698119,32,-1,-1,1,0,0,3
1.130661354,32,-1,1,1,0,0,3
1.064248242,32,1,-1,1,0,0,3
1.4633116,32,1,1,1,2,2,2
0.731696399,32,1,1,1,0,0,3
2.161605542,32,-1,1,1,0,0,3
0.781797217,32,1,-1,-1,0,0,3
1.762493284,32,1,-1,-1,0,0,3
1.214156177,32,1,1,1,1,1,1
1.779187721,32,1,1,1,0,0,3
2.660281928,32,-1,-1,-1,2,2,2
3.724400978,32,-1,-1,-1,0,0,3
1.047379033,32,1,1,1,0,0,3
2.494030608,32,-1,-1,-1,0,0,3
1.828874098,32,-1,1,-1,0,0,3
2.892983489,32,1,-1,1,0,0,3
3.358646503,32,-1,1,-1,1,1,1
4.189913671,32,-1,-1,-1,0,0,3
1.080809864,32,1,1,1,0,0,3
4.788455734,32,1,1,-1,0,0,3
3.291903468,32,-1,-1,-1,0,0,3
3.524669323,32,1,-1,-1,0,0,3
3.424883033,32,-1,1,1,0,0,3
4.056794349,32,-1,-1,1,1,1,1
2.510779076,32,-1,-1,-1,1,1,1
5.287195508,32,-1,-1,-1,2,3,2
4.804898427,32,-1,-1,-1,0,0,3
2.011898941,32,-1,1,1,0,0,3
1.396703492,32,1,-1,1,0,0,3
0.81485647,32,1,1,1,0,0,3
1.779187117,32,-1,1,1,0,0,3
2.577228108,32,-1,-1,-1,0,0,3
1.729116786,32,-1,1,1,1,1,1
2.843176371,32,-1,1,1,0,0,3
1.197174077,32,1,1,1,0,0,3
1.662681337,32,1,-1,1,0,0,3
1.26369163,32,1,1,1,0,0,3
0.781499593,32,-1,-1,-1,2,2,2
1.513152827,32,1,1,-1,0,0,3
2.493772224,32,1,-1,1,0,0,3
2.311108394,32,-1,-1,1,0,0,3
1.31361496,32,1,1,-1,0,0,3
2.061740469,32,1,-1,-1,0,0,3
2.576944671,32,1,-1,-1,0,0,3
1.363336654,32,-1,-1,1,0,0,3
1.363456488,32,-1,1,1,0,0,3
2.610327206,32,-1,-1,-1,0,0,3
1.828806484,32,-1,-1,1,0,0,3
1.629277672,32,1,-1,-1,0,0,3
1.978497087,32,-1,1,1,0,0,3
3.142547919,32,-1,1,1,0,0,3
1.097433367,32,1,-1,1,0,0,3
3.42509463,32,-1,-1,1,0,0,3
0.914384376,32,-1,1,-1,3,100,0
2.078726493,32,1,1,1,0,0,3
1.878896133,32,-1,-1,-1,0,0,3
1.795701953,32,-1,1,-1,0,0,3
2.028378158,32,-1,1,-1,3,100,0
0.947930212,32,1,1,-1,0,0,3
2.410879894,32,1,1,-1,0,0,3
1.862221619,32,-1,1,-1,0,0,3
1.13074708,32,-1,1,1,0,0,3
1.462965378,32,1,-1,-1,0,0,3
1.380033505,32,1,-1,-1,0,0,3
1.4466558,32,1,1,-1,0,0,3
0.997659452,32,-1,-1,-1,0,0,3
0.88143228,32,1,-1,-1,0,0,3
1.496517251,32,-1,-1,-1,0,0,3
1.612727218,32,-1,1,-1,2,2,2
1.579716261,32,1,1,1,0,0,3
1.180587099,32,1,1,-1,0,0,3
3.973614356,32,-1,-1,-1,0,0,3
1.396438166,32,1,-1,1,0,0,3
1.745736968,32,-1,-1,1,2,2,2
1.562966585,32,-1,1,-1,0,0,3
1.446519666,32,1,1,-1,0,0,3
0.964526548,32,1,1,-1,2,3,2
3.441674968,32,-1,1,-1,0,0,3
1.413310695,32,-1,-1,1,0,0,3
0.781475143,32,1,-1,-1,0,0,3
1.463141055,32,-1,1,1,2,2,2
1.113991971,32,1,-1,-1,0,0,3
2.227989375,32,-1,-1,1,0,0,3
2.061853059,32,-1,1,-1,0,0,3
0.881180839,32,1,1,1,0,0,3
0.881064928,32,1,-1,1,0,0,3
0.731644179,32,-1,1,-1,0,0,3
1.16390383,32,1,-1,-1,2,3,2
0.964577862,32,1,1,1,0,0,3
0.781514685,32,-1,1,1,0,0,3
0.931162426,32,1,-1,-1,0,0,3
0.681869661,32,1,1,-1,0,0,3
1.496447523,32,1,1,1,0,0,3
2.194830813,32,-1,1,-1,0,0,3
1.380082103,32,1,1,-1,0,0,3
1.08089891,32,-1,1,-1,3,100,0
1.064329138,32,1,-1,-1,2,3,2
1.745924719,32,1,-1,1,0,0,3
0.897826376,32,1,1,1,3,100,0
2.078384195,32,-1,1,-1,0,0,3
1.596305352,32,1,-1,-1,0,0,3
0.831409943,32,1,1,1,0,0,3
1.363628543,32,1,-1,1,0,0,3
0.798089891,32,1,-1,1,0,0,3
0.83146488,32,1,1,-1,0,0,3
7.365567026,32,-1,-1,-1,0,0,3
0.765097347,32,1,1,1,0,0,3
2.360807752,32,-1,1,1,0,0,3
1.163985934,32,1,1,1,0,0,3
2.793304959,32,1,-1,1,0,0,3
2.6437031,32,-1,-1,1,0,0,3
0.731659271,32,1,1,-1,0,0,3
1.895469528,32,-1,-1,-1,0,0,3
1.512996166,32,1,1,-1,0,0,3
3.458133961,32,-1,1,1,0,0,3
0.997476229,32,-1,-1,1,0,0,3
1.496685381,32,-1,-1,-1,1,1,1
1.197241692,32,1,-1,1,0,0,3
0.931313049,32,1,-1,1,1,1,1
1.596303843,32,1,1,1,0,0,3
2.244547979,32,1,1,-1,0,0,3
2.410698482,32,-1,-1,1,0,0,3
3.075822995,32,1,-1,-1,0,0,3
1.845492167,32,1,-1,-1,0,0,3
3.159073923,32,-1,1,1,0,0,3
1.064292614,32,1,1,1,0,0,3
1.480043466,32,1,-1,1,0,0,3
0.964467989,32,1,1,1,0,0,3
1.66261493,32,1,-1,1,0,0,3
0.881285882,32,1,1,1,0,0,3
2.726638595,32,-1,-1,-1,2,3,2
1.895561593,32,-1,-1,1,0,0,3
2.094897824,32,-1,1,1,0,0,3
0.631668629,32,-1,-1,1,0,0,3
0.665225331,32,-1,-1,1,2,2,2
2.178384799,32,-1,1,-1,1,1,1
2.294392828,32,-1,1,-1,0,0,3
1.247166229,32,-1,-1,-1,0,0,3
1.413528027,32,-1,-1,-1,0,0,3
0.814848924,32,-1,1,-1,0,0,3
0.781590751,32,-1,1,-1,2,3,2
0.831370099,32,1,-1,1,0,0,3
1.213794259,32,-1,-1,1,1,1,1
1.197052733,32,1,1,-1,0,0,3
1.446476199,32,1,-1,1,0,0,3
1.030985843,32,1,-1,-1,2,3,2
1.479601256,32,1,1,-1,0,0,3
1.995325847,32,-1,1,1,3,100,0
1.762373449,32,-1,-1,1,0,0,3
4.888214857,32,1,1,1,0,0,3
4.389342872,32,-1,1,-1,0,0,3
0.881270186,32,-1,1,1,0,0,3
1.74581243,32,1,-1,-1,0,0,3
1.097424009,32,1,-1,1,0,0,3
1.629419844,32,1,1,1,0,0,3
1.330185336,32,1,-1,1,0,0,3
1.246998098,32,1,-1,-1,0,0,3
2.510602493,32,-1,1,1,0,0,3
0.931119865,32,1,1,-1,0,0,3
1.064227414,32,1,-1,1,0,0,3
0.864974192,32,1,1,1,2,2,2
1.562873313,32,-1,1,-1,0,0,3
0.864543753,32,-1,1,-1,0,0,3
1.047387183,32,1,1,-1,1,1,1
1.363339974,32,1,-1,1,0,0,3
1.080891666,32,-1,-1,-1,0,0,3
1.845653657,32,-1,1,-1,0,0,3
1.047503094,32,1,1,-1,3,100,0
0.698450904,32,1,1,1,0,0,3
0.997937155,32,1,-1,-1,2,3,2
1.762421443,32,-1,-1,-1,0,0,3
2.710053428,32,1,1,-1,0,0,3
2.97613541,32,1,1,1,0,0,3
0.997711673,32,-1,-1,1,0,0,3
1.014352078,32,1,1,-1,2,3,2
2.760208277,32,-1,-1,-1,0,0,3
0.864723052,32,-1,1,-1,0,0,3
7.315242235,32,-1,1,-1,0,0,3
0.997668206,32,1,-1,1,0,0,3
1.629302726,32,-1,-1,-1,0,0,3
2.444233753,32,-1,-1,-1,0,0,3
1.113995593,32,1,-1,-1,0,0,3
1.695751155,32,1,-1,-1,0,0,3
1.579504965,32,1,-1,1,0,0,3
1.263810861,32,-1,1,-1,0,0,3
1.280284343,32,-1,1,1,1,1,1
1.147307193,32,1,-1,-1,0,0,3
0.814899031,32,1,1,1,3,100,0
0.881359836,32,1,1,1,0,0,3
1.080667089,32,-1,1,-1,2,2,2
2.244544961,32,1,-1,-1,1,1,1
1.762384316,32,-1,-1,1,0,0,3
2.427523318,32,-1,1,1,0,0,3
0.981136768,32,1,-1,1,0,0,3
0.831480576,32,1,-1,1,0,0,3
1.296975158,32,-1,1,-1,2,3,2
1.247194603,32,1,-1,1,3,100,0
2.876251019,32,-1,-1,1,2,3,2
1.69599505,32,1,-1,-1,0,0,3
2.493975973,32,-1,1,1,0,0,3
1.512926741,32,-1,-1,1,2,3,2
0.71505056,32,1,1,1,0,0,3
3.092460684,32,-1,1,-1,3,100,0
1.030955356,32,1,-1,-1,0,0,3
1.297032509,32,1,1,1,1,1,1
5.603004618,32,-1,-1,-1,1,1,1
4.68852848,32,-1,1,1,1,1,1
2.31127079,32,-1,1,-1,0,0,3
2.46074708,32,-1,-1,1,0,0,3
4.671832232,32,-1,-1,-1,2,2,2
1.313573003,32,1,1,1,0,0,3
2.427586405,32,-1,-1,-1,0,0,3
1.529517341,32,1,1,-1,0,0,3
1.430150925,32,-1,1,1,0,0,3
0.864820852,32,1,1,1,0,0,3
2.011822572,32,-1,-1,-1,0,0,3
0.814793987,32,1,1,-1,0,0,3
1.76243231,32,-1,1,-1,1,1,1
0.66509131,32,1,-1,1,0,0,3
1.6626264,32,1,-1,1,0,0,3
0.997707447,32,1,-1,-1,0,0,3
1.097459628,32,-1,-1,1,0,0,3
1.280289776,32,-1,1,1,0,0,3
1.230359202,32,-1,-1,-1,0,0,3
2.094851641,32,-1,-1,-1,0,0,3
1.313537686,32,-1,1,1,0,0,3
1.778993933,32,1,-1,-1,0,0,3
2.627124272,32,-1,-1,-1,0,0,3
0.71504724,32,1,1,-1,0,0,3
1.014103354,32,1,1,-1,0,0,3
2.111744997,32,1,-1,-1,1,1,1
1.147410124,32,-1,1,-1,0,0,3
0.981123185,32,-1,-1,-1,0,0,3
0.914496363,32,1,1,-1,1,1,1
1.014241903,32,1,1,1,0,0,3
1.629648344,32,-1,1,1,2,2,2
2.510773341,32,1,-1,1,0,0,3
0.715152284,32,-1,-1,1,0,0,3
1.164026684,32,-1,-1,1,0,0,3
2.527202451,32,-1,1,-1,0,0,3
1.097437592,32,1,-1,1,0,0,3
2.527209997,32,-1,1,1,0,0,3
2.49394941,32,1,1,1,0,0,3
0.914436596,32,1,1,-1,0,0,3
2.178230553,32,-1,-1,1,0,0,3
0.764975701,32,-1,-1,1,2,2,2
1.812237617,32,-1,1,1,0,0,3
1.563075251,32,-1,1,-1,0,0,3
1.06396903,32,1,1,1,0,0,3
2.527156268,32,-1,-1,1,0,0,3
1.330183223,32,1,-1,1,0,0,3
1.114058378,32,1,1,1,0,0,3
0.914629479,32,1,-1,-1,0,0,3
1.24714842,32,-1,1,-1,3,100,0
1.529713544,32,-1,-1,1,0,0,3
0.748406834,32,-1,-1,1,3,100,0
2.344490628,32,-1,1,1,0,0,3
0.981061608,32,-1,-1,1,0,0,3
2.177828187,32,-1,-1,-1,3,100,0
2.726746959,32,-1,1,1,2,3,2
1.596165595,32,-1,-1,-1,3,100,0
2.228240816,32,-1,-1,1,1,1,1
1.380044674,32,-1,-1,1,0,0,3
2.27772918,32,1,-1,1,0,0,3
1.23043225,32,1,1,-1,0,0,3
1.446542002,32,1,1,-1,0,0,3
2.760099912,32,-1,1,1,0,0,3
0.831415074,32,1,-1,-1,0,0,3
1.413242778,32,1,-1,-1,0,0,3
1.030855142,32,1,-1,1,0,0,3
1.496559812,32,1,1,-1,2,2,2
1.313668085,32,-1,-1,-1,0,0,3
1.496473181,32,1,-1,-1,0,0,3
1.379953515,32,1,1,-1,0,0,3
0.947800115,32,1,1,-1,2,2,2
2.494100939,32,-1,1,1,0,0,3
0.714990794,32,1,1,1,0,0,3
5.070754928,33,1,1,1,2,1,2
0.91444203,33,1,1,-1,0,0,3
3.64100003,33,1,1,-1,3,100,0
0.315860726,33,1,-1,-1,0,0,3
4.838097739,33,1,-1,1,3,100,0
8.662237918,33,-1,-1,-1,1,2,1
0.598623261,33,-1,1,-1,0,0,3
8.26316309,33,1,1,-1,3,100,0
7.664777687,33,1,1,1,0,0,3
2.527283347,33,1,-1,1,0,0,3
2.327595158,33,1,1,-1,1,2,1
1.961978931,33,-1,1,1,0,0,3
2.028262851,33,1,1,1,0,0,3
3.674373811,33,-1,-1,1,0,0,3
5.486715566,33,-1,1,1,2,3,2
3.740914908,33,1,-1,-1,0,0,3
2.095005282,33,1,1,1,0,0,3
4.090103836,33,-1,-1,-1,0,0,3
3.325169187,33,-1,1,1,0,0,3
3.092433517,33,-1,1,-1,0,0,3
3.292189321,33,-1,1,-1,1,2,1
0.216251019,33,1,1,-1,0,0,3
1.513202632,33,1,1,1,0,0,3
2.045041504,33,1,1,-1,0,0,3
1.912147665,33,-1,1,1,2,3,2
5.087450874,33,-1,1,1,0,0,3
5.170685804,33,1,1,-1,0,0,3
4.888129735,33,1,-1,-1,0,0,3
1.746015877,33,1,-1,-1,0,0,3
2.643665369,33,-1,-1,-1,0,0,3
5.852361677,33,-1,-1,-1,0,0,3
4.173217725,33,1,-1,-1,2,3,2
3.042609496,33,1,-1,-1,0,0,3
1.679306348,33,1,-1,1,0,0,3
3.175658185,33,-1,1,-1,0,0,3
3.657769024,33,-1,1,-1,0,0,3
2.627037339,33,-1,-1,1,0,0,3
4.405904796,33,1,1,1,0,0,3
2.377563766,33,1,-1,1,0,0,3
3.724387093,33,1,-1,1,0,0,3
1.147281838,33,1,1,1,1,2,1
3.657775665,33,-1,1,-1,2,3,2
1.562970811,33,1,1,1,0,0,3
3.291983157,33,-1,1,1,0,0,3
1.313584171,33,1,-1,1,0,0,3
2.410885025,33,-1,-1,1,0,0,3
2.028571946,33,-1,1,1,0,0,3
3.707670319,33,1,1,1,2,3,2
2.843110266,33,-1,1,1,2,3,2
4.821526759,33,-1,-1,1,0,0,3
5.50318754,33,-1,-1,-1,2,3,2
3.65783362,33,1,1,1,0,0,3
6.600408705,33,-1,1,-1,0,0,3
5.702803284,33,1,-1,-1,0,0,3
3.142478191,33,1,-1,1,0,0,3
1.031035649,33,-1,1,1,0,0,3
2.311255697,33,-1,-1,1,1,2,1
4.073298017,33,-1,1,-1,0,0,3
4.422639379,33,-1,1,-1,0,0,3
2.377602101,33,-1,-1,1,0,0,3
2.959629026,33,1,-1,1,0,0,3
2.992786682,33,1,1,-1,0,0,3
1.413282924,33,-1,1,1,0,0,3
5.519875034,33,-1,1,1,3,100,0
2.627353074,33,-1,-1,-1,3,100,0
2.211369193,33,1,1,-1,0,0,3
1.346810347,33,-1,-1,-1,0,0,3
1.845544387,33,-1,-1,1,0,0,3
1.47969815,33,-1,-1,-1,2,3,2
7.182430499,33,1,1,-1,0,0,3
2.893046877,33,1,1,-1,1,2,1
1.247038244,33,-1,-1,-1,0,0,3
1.795784962,33,-1,-1,1,0,0,3
1.346759938,33,1,-1,1,0,0,3
1.662567841,33,-1,1,-1,0,0,3
1.014311328,33,1,1,1,0,0,3
1.563017598,33,1,1,1,0,0,3
1.912176643,33,1,-1,-1,0,0,3
9.177472909,33,1,-1,-1,2,3,2
1.080727459,33,1,1,-1,3,100,0
1.147251954,33,1,1,1,0,0,3
1.379931178,33,1,1,1,0,0,3
2.261214042,33,1,-1,1,0,0,3
5.104160101,33,1,-1,1,0,0,3
4.655366295,33,-1,-1,-1,0,0,3
9.094366869,33,-1,-1,-1,1,2,1
0.997707749,33,1,-1,1,0,0,3
0.798174711,33,-1,1,1,0,0,3
2.444052039,33,1,-1,-1,0,0,3
